pose_0_x,pose_0_y,pose_1_x,pose_1_y,pose_2_x,pose_2_y,pose_3_x,pose_3_y,pose_4_x,pose_4_y,pose_5_x,pose_5_y,pose_6_x,pose_6_y,pose_7_x,pose_7_y,pose_8_x,pose_8_y,pose_9_x,pose_9_y,pose_10_x,pose_10_y,pose_11_x,pose_11_y,pose_12_x,pose_12_y,pose_13_x,pose_13_y,pose_15_x,pose_15_y,pose_17_x,pose_17_y,pose_19_x,pose_19_y,pose_21_x,pose_21_y,pose_14_x,pose_14_y,pose_16_x,pose_16_y,pose_18_x,pose_18_y,pose_20_x,pose_20_y,pose_22_x,pose_22_y,left_hand_0_x,left_hand_0_y,left_hand_1_x,left_hand_1_y,left_hand_2_x,left_hand_2_y,left_hand_3_x,left_hand_3_y,left_hand_4_x,left_hand_4_y,left_hand_5_x,left_hand_5_y,left_hand_6_x,left_hand_6_y,left_hand_7_x,left_hand_7_y,left_hand_8_x,left_hand_8_y,left_hand_9_x,left_hand_9_y,left_hand_10_x,left_hand_10_y,left_hand_11_x,left_hand_11_y,left_hand_12_x,left_hand_12_y,left_hand_13_x,left_hand_13_y,left_hand_14_x,left_hand_14_y,left_hand_15_x,left_hand_15_y,left_hand_16_x,left_hand_16_y,left_hand_17_x,left_hand_17_y,left_hand_18_x,left_hand_18_y,left_hand_19_x,left_hand_19_y,left_hand_20_x,left_hand_20_y,right_hand_0_x,right_hand_0_y,right_hand_1_x,right_hand_1_y,right_hand_2_x,right_hand_2_y,right_hand_3_x,right_hand_3_y,right_hand_4_x,right_hand_4_y,right_hand_5_x,right_hand_5_y,right_hand_6_x,right_hand_6_y,right_hand_7_x,right_hand_7_y,right_hand_8_x,right_hand_8_y,right_hand_9_x,right_hand_9_y,right_hand_10_x,right_hand_10_y,right_hand_11_x,right_hand_11_y,right_hand_12_x,right_hand_12_y,right_hand_13_x,right_hand_13_y,right_hand_14_x,right_hand_14_y,right_hand_15_x,right_hand_15_y,right_hand_16_x,right_hand_16_y,right_hand_17_x,right_hand_17_y,right_hand_18_x,right_hand_18_y,right_hand_19_x,right_hand_19_y,right_hand_20_x,right_hand_20_y
0.46987210011980507,0.14837688565484777,0.49098935610311695,0.13902881410502613,0.5053751702893676,0.13925902295029208,0.5157832858216098,0.1395855375911881,0.45206925337553955,0.13877111763644484,0.43786522458984456,0.13895675820784975,0.4291874406297204,0.1395071053583148,0.5334424912706389,0.14586469198527247,0.4182665742680295,0.14659930862977752,0.4942765941986483,0.16297129388688786,0.4444996863054366,0.1622911073618684,0.6325299039281863,0.22342610902285295,0.33354616500506845,0.2187592920528633,0.6510128130433145,0.32345244697506936,0.2858858630655809,0.3205453995434108,0.6665916494386728,0.4161920538600529,0.259190371318626,0.4102714774943977,0.6811372508496716,0.440789908622331,0.24235144701665698,0.43639235142399996,0.6540933414393351,0.44138122290369863,0.26645408014148764,0.43719388655531416,0.6417153180022506,0.4353439232529796,0.27735435913674605,0.43016822183355946,0.25490289550244627,0.4085387660852676,0.286777468464368,0.41655286195407554,0.2966416908565173,0.42954400169543444,0.29819687305736137,0.441920370169183,0.2992717791704771,0.4516289855089569,0.2573458948176451,0.43891559630751636,0.26276146948559115,0.4545888937546834,0.27382947803985597,0.45979092646711117,0.2833125728920074,0.462485242160155,0.23705500736258464,0.4385719679780658,0.24586514614294658,0.45359986792347196,0.2624375319774726,0.45790739654784346,0.27668691567195813,0.4586661144197626,0.22710762559561953,0.436700397817981,0.23653167546282475,0.45006800566953015,0.25225114865197307,0.4535360054524761,0.2659778535991871,0.45398651174037025,0.22381346408371175,0.43505708726064335,0.22886834182149535,0.445532448708473,0.2410661996761953,0.4490885278228597,0.2526375536640767,0.4499396860433802,0.6668116834489457,0.4171446057295575,0.6346945557789528,0.42250171885525717,0.6256870081905141,0.4354321347364555,0.6223945448750761,0.44771682273580493,0.6175157570481498,0.4579676909138897,0.6624084428857321,0.44459400406872274,0.6541662855092332,0.4617173397217915,0.6376458644866797,0.467375363031573,0.6233529024581719,0.4695107747298745,0.681181769723277,0.44445177544087117,0.6715175687491579,0.46248491178006707,0.6497695764709029,0.46618797699557146,0.632472322004814,0.4660128425109626,0.6895690837087852,0.4431154210232244,0.6770519126655842,0.4586973023000627,0.6569041439837695,0.4621386734479219,0.6416060586540006,0.4628675579979015,0.6904000504305546,0.4415513025729623,0.679769967556674,0.45367476508940446,0.6632990293666374,0.457516160447723,0.6500609347329029,0.4587957555662643
0.18498420917507666,0.24396373638734337,0.19307295061603225,0.22805993519160533,0.19844280235176961,0.22836556501974709,0.20230076641863123,0.2287469982129214,0.1775392745550474,0.22803677606897899,0.1722773284407174,0.2283764522508997,0.16835265591383075,0.22928291605761272,0.20932102500302288,0.23928893309171118,0.1640327016950036,0.24097075237786567,0.19432796307222994,0.2678860783526813,0.1747973119805347,0.2673003670368332,0.24824057042817255,0.36687468450630695,0.13072304985936584,0.3588554649816477,0.25541020842389345,0.5319196515890792,0.11214672624693478,0.525550920017033,0.26124934510863795,0.682627709955612,0.1016451999479683,0.6742772851121732,0.26751967396795046,0.7242892067972763,0.09503387006346577,0.7178392418197224,0.25682302209362284,0.7252693291030342,0.10452434978706937,0.7189035840532493,0.25188532560959104,0.7151092346704544,0.10880646736899399,0.7072005436196661,0.09994486677068526,0.6703006492706287,0.11280273546010343,0.6828684779502785,0.1164801942821915,0.7047079921403748,0.1171056411644963,0.7261005053985597,0.11757512077803121,0.7427190899722393,0.10057221931626215,0.7210148380903781,0.10240099009988424,0.7481142695875025,0.10751863857161062,0.7553754283116335,0.11203013244028687,0.7578201954347438,0.09256541115050544,0.7204444123384675,0.09701125184580736,0.744940573831013,0.10480189017619813,0.7488022014152945,0.11064943841764367,0.7474208534188305,0.08900481251810333,0.7175373858697108,0.09353877477148773,0.7395164521000175,0.10054193361393779,0.7426126068785224,0.1058585702150768,0.7412485807111739,0.08794728210260323,0.7154506756155296,0.09086090805412698,0.7324510463350143,0.09637456564839776,0.7367451223427339,0.100906775921032,0.7363898347944473,0.26139263869209817,0.6833432806894224,0.24868850375213097,0.6942261135092398,0.24500084041058584,0.7155656295723877,0.2441034574284525,0.7361887060952491,0.24210984677179365,0.7527883398276706,0.25991531934515827,0.7301298126327129,0.25624654870831076,0.758728695506635,0.2492635837492441,0.7678590370635143,0.243542844079405,0.7719480204424889,0.2671847485251279,0.7305736641411487,0.26280959154441863,0.7610486259992224,0.25391495944939346,0.7661347277106421,0.24737148552107976,0.7648343959180667,0.2701365184785981,0.7286680457368123,0.26498458855897683,0.7539024755323542,0.25690445333925005,0.7590272391319567,0.2510536162918349,0.7595106213350513,0.27015059579760814,0.7259537314045175,0.2659223797988799,0.7449587644666046,0.25949242602677525,0.7504545627318716,0.25449725227953646,0.7514460338222225
0.18530158110564485,0.25318631023399735,0.19341455240778943,0.23615127311775994,0.19861979602745458,0.2364531884636029,0.20227316055709332,0.2368135807550975,0.1775965646097554,0.23632825022010479,0.17247853213403214,0.23691481896725697,0.1682820232359991,0.23786501310626434,0.20943752121300296,0.24778621732831077,0.1639579030105049,0.24991635252933775,0.19459587630378192,0.27773521315773236,0.17496681476794748,0.2777740947038075,0.24822839491249096,0.3798826574803299,0.13051731419790244,0.3711911278380232,0.25544535261340834,0.5513297525128349,0.11214575829828873,0.5440439749072951,0.2610175876086373,0.7064315291347143,0.10161286208719499,0.6982046100711766,0.26770720258454955,0.7499188094139002,0.09498343263182599,0.7434562072740724,0.25699825578920205,0.7509355773064187,0.10447759864916384,0.7445095232576232,0.2519831029696601,0.7402726998616622,0.10875993617535289,0.7323716210866356,0.09961858818655964,0.6934970472627197,0.11225877640356616,0.7073163865325224,0.11584866809734864,0.7302911350615802,0.11658667550554166,0.7522695264012652,0.11749370826962488,0.7691952847253161,0.10029225228599423,0.7471949083031793,0.10204911238320018,0.7749743251071752,0.10721692566807112,0.7820590882120374,0.11174166429537624,0.7841710055953806,0.09230756820791727,0.7467277674719541,0.0968440633398308,0.772118232362582,0.10470878601112814,0.7755710710919841,0.11058853348055707,0.773670626586137,0.08874704729394049,0.7437885137633045,0.09337096862780704,0.7668198274917138,0.10040752337995969,0.7695685813043367,0.10562739094438166,0.7676484008293322,0.08784978430807718,0.7416783394427644,0.09088992628026639,0.7597545192168472,0.0966354570690351,0.763853022145209,0.10131129955130294,0.7629320664790274,0.2608962744086449,0.7070158487685722,0.24819851208980165,0.7194043583883766,0.24505686273635927,0.7416607401312365,0.2441693080835698,0.7631152005290155,0.24179232309084284,0.7800976365080826,0.26001488475217444,0.7572557543468853,0.2562157723361359,0.7866301298435306,0.249349789309382,0.7958515505779733,0.24379635652884038,0.8003000717627597,0.26739401667519885,0.757231014100648,0.2629682661781594,0.7884874476019595,0.2542359892491076,0.7937363719803534,0.24775434561081533,0.7926620830153333,0.2703004744913268,0.7545161094431043,0.26501791239623174,0.7799824256795823,0.2570535154572047,0.7854389994428719,0.25122204339084553,0.7861087291540806,0.27022356565020383,0.7511097711310618,0.26598346142105755,0.7701707251610519,0.2596188912676812,0.7757575225840811,0.25454851974356724,0.7765392581373458
0.19582594546366688,0.15461618698572857,0.20452775747591515,0.14398064045792103,0.2098670808638572,0.14416104049854145,0.21356461450544742,0.1443782404334338,0.1875453495746187,0.14416607970157636,0.18224955480651994,0.1446114492650425,0.1775961097633721,0.1451857470095582,0.22134893225703747,0.15116284171408195,0.1730208173961692,0.15252376933643458,0.2056087758367392,0.1695370443501874,0.184804818792035,0.1696923169362188,0.2620329762452446,0.23161044439842562,0.13753425055358473,0.22623688852813714,0.2698106371870473,0.3366018968278004,0.11842009657647452,0.33160931499103874,0.27532995379547326,0.43060391012711685,0.10723465692949095,0.4257315149967524,0.28266662270188286,0.4571946875729567,0.10022913189047371,0.4535080477689695,0.2713179291174684,0.45780775632857773,0.11025998246067174,0.45408940725379265,0.26601508850524397,0.4512726984390358,0.11477831371685332,0.4466949081446033,0.10511626769928943,0.4222991664044179,0.11841286702168924,0.43077616859820805,0.12221647735950125,0.44475560342289716,0.12305049133508274,0.45830434064941905,0.1239696497981878,0.46890617250930255,0.10587779160984895,0.45523735141726174,0.10757472697364366,0.4723684820775044,0.11304636526261866,0.47678978283551277,0.11785789873170663,0.47809757600409597,0.09748134994008589,0.45475732447782086,0.10201155755009264,0.4704886879440201,0.11019873116542062,0.4732216500035778,0.11651466042041178,0.4725874303073273,0.09372040370136553,0.4528157229765002,0.09818564257688925,0.4671040917994926,0.10546834377538003,0.46945222329258857,0.11118083754575181,0.46890774940276925,0.09272686403409436,0.45141352188167116,0.09552294027496863,0.4626665764630114,0.10143566785792123,0.46580966794508366,0.10654725486687205,0.4658344183164524,0.2750438190397112,0.43097684543199277,0.2617855504061356,0.4389690214453564,0.2586108356890777,0.45252656870711616,0.2577293487177238,0.465544064236822,0.2553225013322403,0.4757838962052182,0.2745078161737169,0.4612739738501536,0.27060007431137423,0.4794302566652189,0.2633017469002982,0.48499110291497144,0.2574542798275823,0.4875670269534209,0.2823173779312538,0.46123232329445696,0.27746052196176296,0.4804889692266481,0.26825054465172204,0.4835227408551263,0.2616384089742127,0.4827596958187045,0.28536494325876954,0.45969324099065934,0.27986350061688303,0.47555977165118946,0.27151683372939356,0.47891187007818575,0.2654223514649257,0.4792495309618173,0.28516971286003867,0.45773038570783087,0.28079958207370076,0.469616494455468,0.27418135152489254,0.47312707067586823,0.2689520167895733,0.4735882091740014
0.512823872866115,0.23728556173920592,0.5359408009920812,0.2207345169934651,0.5497268609336469,0.22100127316202492,0.5591424029882514,0.22131835969188074,0.49099079744949203,0.22108042001932388,0.47725824551140855,0.2218464607271074,0.46478728898946514,0.22269537841291223,0.5799815078497025,0.23189146568475802,0.4528117905610759,0.2338955649824375,0.5384327128328966,0.26006674868186175,0.48381682217924193,0.26037429976226534,0.6857583463782602,0.3549727093213522,0.35943135934876447,0.34655080597858523,0.706675790124302,0.5163803654740973,0.31002432577193495,0.5081037004234,0.7202960657548674,0.6598232611273297,0.2806311803368912,0.6527005168026291,0.7400004728807411,0.7006803766744067,0.2623033882096956,0.6954819018102361,0.7102150108366567,0.7016110680630896,0.2885805125962892,0.6962570314037233,0.6963150908411697,0.6915592333069333,0.3003887843732037,0.6849553960579323,0.2747273414008846,0.6466334491792659,0.3095484099777498,0.6598560441601572,0.31972443311778553,0.6815916677569551,0.322228534149669,0.7024265460046722,0.3249153033604592,0.7186844610522388,0.27728215059885875,0.6979951100496051,0.2814917768199584,0.723943510975464,0.29586320074465006,0.7307148884355014,0.30857245453791526,0.7328105333016133,0.25543733849014005,0.6973385562655594,0.26704413509960895,0.7211802270369625,0.28839057615263886,0.7257464727071502,0.3052052399974309,0.7251246458216605,0.24565125633954008,0.6943218868024957,0.25730426440656173,0.7159268511001882,0.2761203312061252,0.7196820844662777,0.2911629525127634,0.7190036753270137,0.24299463487278372,0.6920913796843517,0.2500646767853187,0.7091709194921562,0.26530809451094395,0.7140731912488251,0.27868860224852726,0.7142290682654902,0.7206089122318864,0.6603875600946367,0.6856682990827595,0.6725983992322734,0.6768777146713629,0.693403016218919,0.6744154980756091,0.7133117737892608,0.6683073841347653,0.7290653870225475,0.7184913301659601,0.7069100460391174,0.7078054538088119,0.7348419255248598,0.688862206516828,0.7434729520441806,0.673644892325671,0.7475477149065146,0.7389546911932335,0.7068310305240975,0.7262587012760957,0.7364513938111878,0.7022726923113305,0.7410254674812012,0.6850510339220818,0.7398327219775451,0.7469665248731894,0.7045057993543704,0.7326336199235204,0.7288795639662805,0.7110080718480984,0.7339181164715942,0.6953374668113746,0.7344636072245546,0.7465244333771885,0.7015314221051306,0.7351455548438629,0.7197905731886954,0.717985662564342,0.7251520700895064,0.7044668598283296,0.725927935199756
0.3334340028286547,0.0765801636939012,0.3485460829139918,0.0711890299683771,0.35743515904361517,0.07126754939081643,0.3634645809784008,0.07135513460685565,0.31918484419399473,0.07133149243923241,0.3102952166533736,0.07160179868295331,0.30207434037077063,0.07186683136046253,0.3772111468690181,0.07480949823617601,0.2942912108988801,0.07543658705173771,0.3501033043322474,0.08387249845427819,0.31453431736080656,0.08397842687734909,0.445677938896078,0.11438917017692518,0.23339689096222038,0.11160154445487692,0.45954254350093765,0.16642711324322876,0.20162743823120763,0.16364691960967787,0.4680826867512125,0.21259589031326478,0.18237977566307367,0.21034432301987518,0.4811484071025953,0.22579527948461806,0.1704741872901316,0.22420013998028895,0.46171477198530164,0.2260888215858849,0.1876169670370881,0.2244309241041986,0.45267516065330443,0.2228468904086492,0.1952873881010475,0.2207879140919025,0.17890316608326892,0.208126022364065,0.2013227836549749,0.21250225277003237,0.2078479975981648,0.219490921536383,0.2094687599437228,0.22617189506710736,0.21158088462933683,0.23143738586601792,0.18086367112488033,0.2248992811162262,0.1834187075042186,0.23309592667199328,0.19240073314768869,0.2353785936158833,0.20056589853915674,0.23626754927626853,0.16663136728638356,0.22469717571193973,0.17366522111422428,0.23230253852770766,0.1866930043889649,0.23413093387558334,0.19757109350878113,0.23424827283999194,0.16012271405349146,0.2236990919366248,0.16700866107138077,0.23054533209129324,0.1784949381413004,0.23198185829919413,0.1882825936327859,0.23199568977140908,0.15825071047701192,0.22292041560305495,0.16221993226180084,0.22829000642968858,0.17162371379704985,0.23004077962321232,0.1803848441948388,0.2303205579706104,0.4678135981843319,0.21289202264127444,0.4454259073093931,0.21676530888988355,0.4397354193345309,0.2233599076700073,0.4382299937893265,0.22981575155873118,0.43415455186601276,0.2349568776148131,0.4667236056847993,0.22787702609528043,0.460115165441689,0.23682664887222774,0.44776767629518516,0.2395045200846438,0.4379159468457662,0.2407038966440906,0.4800633773020422,0.22783461748096165,0.47204828760378315,0.2373459639397841,0.45660006737424436,0.23878306575362784,0.4455980210621438,0.23838820007683292,0.48534648283179893,0.22705978416353964,0.47621655037837746,0.23488526546368796,0.4622972825632785,0.236510725857536,0.45218502979780995,0.23667853191946325,0.4851535257433349,0.22608702704971012,0.4779448930095879,0.23201585290899537,0.4667368027880111,0.23376029443714777,0.4579227553148089,0.2339945321967145
0.49970704506186436,0.1920953581834919,0.5224704328499098,0.17852872810840398,0.535605157482128,0.17871675267113904,0.5445411633374709,0.17891801959585454,0.4782894999876117,0.17889938691345258,0.46502804692543687,0.1795931253960496,0.4524662426974582,0.18025040493973254,0.5654031842645938,0.18763015680974485,0.4407808574985458,0.1891519461290642,0.524672765969118,0.21030581296692524,0.47135169648767183,0.21058657650699128,0.6674671898809927,0.28677971064327096,0.34948326328381035,0.2794834026311226,0.688411127360581,0.4172594832836804,0.302136018947501,0.4095290422602599,0.7009757942637802,0.5329528642471595,0.2731153185903125,0.5266991163584294,0.7208845443424539,0.5661635621204669,0.25529318349020036,0.5619636536427414,0.6916615849706429,0.5668407052071205,0.28111368820802635,0.5624819732725654,0.6781546024568579,0.5586898616342889,0.292651893364589,0.5531350303312379,0.2682141433554672,0.5215535674162033,0.3023288916904867,0.5322930805388713,0.31237366120505766,0.5497364969706684,0.31431496789045194,0.5664221701702964,0.3175814179457365,0.579549170805021,0.271456866237289,0.5635341892849278,0.2755952761544693,0.5838463172676733,0.28906573203346886,0.5897578859183062,0.30126469217724056,0.5921684626768929,0.2505792106993462,0.5632148021890856,0.26128203768024516,0.5822808323981653,0.28093166060001085,0.5870551707702603,0.2974768498716867,0.5874659386524611,0.24108589152486049,0.5610456438758347,0.2523638684935842,0.5781964125965576,0.27006208278751376,0.5817611121339009,0.2849200277996208,0.581821806292978,0.23845784556948588,0.5593939138795823,0.24530919077261995,0.5729412321767821,0.25990795357437246,0.5771899506425764,0.273420991747278,0.5778035983012726,0.7010852915909669,0.5336145154680346,0.6674315165436286,0.5434576225489498,0.6590751473690042,0.5601332790901568,0.656775318137957,0.5761976648068692,0.6510059265395813,0.5889062152917054,0.699225488572189,0.5712647151952842,0.689121291021068,0.5937058075271925,0.6704987078881277,0.6002731277566645,0.6557568663767934,0.6031828821410586,0.7190901974936231,0.5712007528891799,0.7068836402502277,0.5950030921231287,0.6837786582363432,0.5985129122564954,0.6675137083533269,0.5975071293980003,0.7269021629133207,0.5693159233672975,0.7135078707106222,0.5889787087348547,0.6926497584362045,0.5930559980338574,0.6774826445002761,0.5934720289060763,0.72642371079136,0.5669058134868576,0.7159154356225665,0.5817577166564701,0.6992529592440172,0.5860556695450123,0.686050301126757,0.5866054397845399
0.4928967628077269,0.1534714222806305,0.5154335800222121,0.14265015795995065,0.528335352529436,0.1427897754816722,0.5371003519287673,0.14291546682903927,0.47178050749615014,0.14293830439963517,0.4587212506538476,0.14348527099213365,0.4462041503280671,0.14398563064345316,0.5578337807905078,0.1498938694096958,0.4347161268026719,0.15103468060495892,0.5175572570950407,0.16793387294046325,0.46493268037452895,0.16815511614106532,0.6581938626350075,0.2289368189692769,0.34456277788767187,0.2229493433204846,0.6789975378702716,0.33311327735143065,0.298028002603545,0.3265096616674522,0.6912258897719629,0.4254610939758114,0.2692997601418278,0.4201135446746063,0.7110638673730616,0.45204636412029164,0.2517505440199603,0.4485635329535124,0.6821502646003738,0.45254506347345214,0.2773488599655474,0.4489552955517758,0.6688752200186926,0.446020125592031,0.2887267638860798,0.44139416220092953,0.2648087965671236,0.4164822692989539,0.29795490620327497,0.4251751160888244,0.3080295878935195,0.43913741039915305,0.31069995438255266,0.4523685636140546,0.31308539962627036,0.4628277643433364,0.26804770267741784,0.45006766143470184,0.272099002126027,0.46595979822765404,0.2852364039874077,0.47060500752394613,0.2970844808917787,0.4726927477498587,0.24741049614726177,0.44980316577287477,0.257633352085213,0.46491821526012095,0.2766729964799463,0.4687631269601161,0.2927107212741357,0.46913225528959906,0.23810410023854095,0.4479569142200139,0.24878469761509364,0.46154045724826426,0.2657618997973805,0.4644543821683005,0.2798563406402395,0.46455650744689986,0.2357042148593076,0.4465680239845167,0.24240951350049142,0.4573315675314427,0.2563394942285208,0.4606465730496146,0.2688078998116038,0.46111210032322997,0.6914366831787572,0.4260220036844823,0.6582116685163952,0.4337356133968738,0.6498131011273296,0.44706614731586686,0.6476371464210364,0.4599552452263687,0.6420504425631903,0.4701218946432992,0.6895450254262063,0.45599268954253236,0.6795935463207468,0.47392323198752834,0.6612222196265143,0.4792205996239671,0.646679048858195,0.4816069224494211,0.7091004432327226,0.45601949149852844,0.6970765332496477,0.4750405448812956,0.6741308864841535,0.47795233513227015,0.6578561480371019,0.4771708429538972,0.7168235271397532,0.4546107115687586,0.7035787199846969,0.4703416977893755,0.6828201023151395,0.4736766268854559,0.667666591533277,0.4740488386258057,0.7164482464750174,0.452809288066192,0.7059368592578718,0.4647725495093914,0.6893819496100823,0.46831982735165045,0.6762154231896634,0.4688629820351103
0.27239280631715307,0.12138610165537231,0.28481656564263763,0.11281654407661519,0.29195223961601086,0.1129145381266625,0.29679878875477367,0.11299101018157162,0.26071365001413865,0.11307709816212431,0.25351951051458727,0.11351329690615063,0.24657195214648,0.1139024874342871,0.3082568319775114,0.11851049793036124,0.2402585452526705,0.11946945214186006,0.2860777291375491,0.132785111873113,0.25708842741863785,0.13296681001128327,0.3637862128315121,0.1809767294645169,0.1904361526960429,0.17624594850831107,0.37522004790667374,0.26335368592211394,0.16487365375585183,0.25811268502267287,0.38195858226944013,0.33633170451786937,0.14881858230084175,0.3319865114658472,0.39299278792451686,0.35741760805324874,0.13913260847814798,0.3545272054454575,0.37700263150216434,0.3577738794376082,0.15333944636124833,0.3548427363760458,0.36967338234129615,0.35259673471291436,0.15962261556886614,0.3488575592589024,0.14659992207423164,0.3293464711337952,0.16508689243868274,0.33620059043423356,0.17077045252879816,0.3473172701108991,0.1722236763271245,0.3578058610955982,0.17344432792203404,0.3659976386875118,0.14843530162973945,0.35578324890284935,0.15058982676401048,0.36851714513266665,0.15786491506930414,0.3721421080325167,0.16457325674243564,0.3737012808228005,0.13704041857394278,0.35554207398782245,0.14287029246802635,0.3674447417482895,0.15367933535271147,0.37015929880775206,0.16257932431950112,0.37015024537358066,0.13186392468277686,0.3540622928510415,0.13801522398116986,0.3648423883448741,0.14758632159426932,0.3667312882790918,0.15523666618469678,0.3663832935549659,0.13041688041158891,0.3529975232795012,0.1341572941925818,0.36151576020774834,0.14190195156613092,0.363824814486381,0.14857992056340028,0.36378648471034775,0.38246461354758243,0.3368877943013959,0.3639235723206705,0.34311063745819215,0.3590692537764279,0.3535437828549186,0.35790507286034356,0.3637147804402981,0.35477772216734615,0.3717731404120707,0.3808208593287735,0.36048332050320464,0.3753484980775793,0.37479345176462875,0.3652514507105128,0.37912779676683017,0.3572589822996328,0.38118011386637213,0.3919742458640482,0.3604639547253765,0.38536761140821124,0.375674661619079,0.37267240285420633,0.3780537862639611,0.3635797086333538,0.37750897309518644,0.39652537760835105,0.35929340997175696,0.38901224251855926,0.3718307288246993,0.3775839570187403,0.37449131348814013,0.36917149074638245,0.37481683533868676,0.39654109640553803,0.357763513523335,0.3905170773675729,0.36723913772255135,0.381293563157155,0.37004018454218957,0.373978802887587,0.3704353481940545
0.1801326886481268,0.19338621638602146,0.18831422550171395,0.17975337417148188,0.19303599371871366,0.17990119693322196,0.19624194628956693,0.1799954792718787,0.17240326847957604,0.18018777684721593,0.16766422482354731,0.18088433561844577,0.16304527621151488,0.181502375546102,0.20381558999642538,0.18879458117005474,0.15887712532160791,0.19041058472080047,0.1892137383729476,0.21151142005994217,0.17011652397049126,0.2118016048868848,0.24062199380233754,0.28824679161206374,0.12591355466627538,0.28073573150969056,0.24811826496309697,0.41944301224596375,0.10906984294074232,0.4111311495286921,0.2525859592719889,0.535694372998786,0.09839377037601797,0.5286335217289218,0.25999549622508594,0.5693720670286659,0.091986893160596,0.5645494187521444,0.24940616778503838,0.5699071299659658,0.10139028552043379,0.5650717685053177,0.2445581361411055,0.5616342600349079,0.10554262868943819,0.5555198157337138,0.09711221444327209,0.5247711881325645,0.10931691543670628,0.5357672391682093,0.11310177372129064,0.5532890358747269,0.11395454770380799,0.5699063193938235,0.114642947173176,0.5829599864818455,0.09826008902233754,0.5667019570685536,0.09968989440287045,0.5869781632379825,0.10457778252754825,0.5926057096518058,0.10903309048549456,0.5950507365265095,0.09059046845042575,0.5663805438832867,0.09461150043218365,0.5851601352461919,0.1018795116732352,0.5890542091411739,0.10771114255322788,0.5886790848860568,0.08713377408829236,0.5639639296952551,0.09131293286414778,0.5808682837378003,0.09771112277498341,0.5835366445685529,0.10268956315785527,0.5827151936948716,0.08617603842570426,0.562189629937457,0.088668352725623,0.575505410459283,0.09389250697349041,0.5790302474126026,0.09833752107052277,0.5788134833570754,0.25272834776428443,0.5363204333244818,0.24063756351489526,0.5461426052513126,0.23760246126757364,0.5630980680005143,0.23682050468465807,0.5792045630848882,0.23456819204945892,0.5919471411170346,0.2520273140186116,0.5743402343355758,0.24844503058652206,0.5969075439960552,0.24176130008098906,0.6037551294691118,0.23648427822952592,0.6068878201523259,0.2592782382439071,0.5741868655539147,0.2549374420508679,0.5982051846724905,0.246592274460209,0.6018572814521508,0.24069121456262607,0.6009066083143105,0.26217067432253094,0.5721402135563045,0.2573002897282126,0.5919610488285288,0.24977414852017682,0.5961466727245878,0.24431663700721634,0.5966692784479113,0.26209956932951245,0.5694883201385481,0.2583158713356092,0.5845709346221248,0.2523097505878118,0.589017520086312,0.2476165830402494,0.5896321897403239
